name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ID_58619_2,ngcc,bus_211211,0.5,8.037,0.22,3.42,2.0,24.0,0.24,1.0,3.0
ID_59456_PTG4,ngcc,bus_284741,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_10042_KDHT1,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_56569_1,ngcc,bus_286671,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_56569_2,ngcc,bus_286671,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_57580_CG1,ngcc,bus_201361,2.1,8.037,0.93,3.42,6.0,101.0,1.02,1.0,3.0
ID_57580_CG2,ngcc,bus_201361,2.1,8.037,0.93,3.42,6.0,101.0,1.02,1.0,3.0
ID_56232_2,ngcc,bus_284741,53.0,8.037,23.41,3.42,159.0,2544.0,25.79,1.0,3.0
ID_56639_1,ngcc,bus_230601,69.9,8.037,30.87,3.42,210.0,3355.0,34.01,1.0,3.0
ID_56639_2,ngcc,bus_230601,69.9,8.037,30.87,3.42,210.0,3355.0,34.01,1.0,3.0
ID_56803_1,ngcc,bus_230601,108.0,8.037,47.7,3.42,324.0,5184.0,52.55,1.0,3.0
ID_56803_2,ngcc,bus_230601,108.0,8.037,47.7,3.42,324.0,5184.0,52.55,1.0,3.0
ID_56803_3,ngcc,bus_230601,108.0,8.037,47.7,3.42,324.0,5184.0,52.55,1.0,3.0
ID_56803_4,ngcc,bus_230601,108.0,8.037,47.7,3.42,324.0,5184.0,52.55,1.0,3.0
ID_246_IC1,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_246_IC10,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_246_IC2,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_246_IC4,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_246_IC5,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_246_IC6,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_246_IC7,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_246_IC8,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_246_IC9,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_56914_CTG1,ngcc,bus_283651,59.0,8.037,26.06,3.42,177.0,2832.0,28.71,1.0,3.0
ID_56914_CTG2,ngcc,bus_283651,59.0,8.037,26.06,3.42,177.0,2832.0,28.71,1.0,3.0
ID_57001_GEN1,ngcc,bus_285491,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_57977_ENG1,ngcc,bus_300011,3.0,8.037,1.33,3.42,9.0,144.0,1.46,1.0,3.0
ID_57977_ENG2,ngcc,bus_300011,3.0,8.037,1.33,3.42,9.0,144.0,1.46,1.0,3.0
ID_58169_1,ngcc,bus_281221,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_246_IC3,ngcc,bus_200001,16.7,8.037,7.38,3.42,50.0,802.0,8.13,1.0,3.0
ID_7266_3A,ngcc,bus_230601,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_7266_3B,ngcc,bus_230601,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_7266_3C,ngcc,bus_230601,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_7266_3D,ngcc,bus_230601,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_7266_3E,ngcc,bus_230601,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_7266_3F,ngcc,bus_230601,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56143_3,ngcc,bus_284011,48.0,8.037,21.2,3.42,144.0,2304.0,23.36,1.0,3.0
ID_56143_4,ngcc,bus_284011,48.0,8.037,21.2,3.42,144.0,2304.0,23.36,1.0,3.0
ID_57027_CPP1,ngcc,bus_281221,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_57027_CPP2,ngcc,bus_281221,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_57027_CPP3,ngcc,bus_281221,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_57027_CPP4,ngcc,bus_281221,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_7315_2,ngcc,bus_230601,58.0,8.037,25.62,3.42,174.0,2784.0,28.22,1.0,3.0
ID_7315_3,ngcc,bus_230601,58.0,8.037,25.62,3.42,174.0,2784.0,28.22,1.0,3.0
ID_7315_4,ngcc,bus_230601,58.0,8.037,25.62,3.42,174.0,2784.0,28.22,1.0,3.0
ID_10720_0287,ngcc,bus_284741,1.7,8.037,0.75,3.42,5.0,82.0,0.83,1.0,3.0
ID_10720_0333,ngcc,bus_284741,2.1,8.037,0.93,3.42,6.0,101.0,1.02,1.0,3.0
ID_52076_UNIT1,ngcc,bus_232301,6.0,8.037,2.65,3.42,18.0,288.0,2.92,1.0,3.0
ID_52076_UNIT2,ngcc,bus_232301,6.0,8.037,2.65,3.42,18.0,288.0,2.92,1.0,3.0
ID_56090_D190,ngcc,bus_281221,0.3,8.037,0.13,3.42,1.0,14.0,0.15,1.0,3.0
ID_56471_1,ngcc,bus_258301,49.8,8.037,22.0,3.42,149.0,2390.0,24.23,1.0,3.0
ID_57483_CTG1,ngcc,bus_230541,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_57483_CTG2,ngcc,bus_230541,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_57483_CTG3,ngcc,bus_230541,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_57483_CTG4,ngcc,bus_230541,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_58432_COG1,ngcc,bus_258301,4.4,8.037,1.94,3.42,13.0,211.0,2.14,1.0,3.0
ID_58432_COG2,ngcc,bus_258301,4.4,8.037,1.94,3.42,13.0,211.0,2.14,1.0,3.0
ID_400_11,ngcc,bus_261001,108.2,8.037,47.79,3.42,325.0,5194.0,52.65,1.0,3.0
ID_400_12,ngcc,bus_261001,108.2,8.037,47.79,3.42,325.0,5194.0,52.65,1.0,3.0
ID_400_13,ngcc,bus_261001,108.2,8.037,47.79,3.42,325.0,5194.0,52.65,1.0,3.0
ID_400_14,ngcc,bus_261001,108.2,8.037,47.79,3.42,325.0,5194.0,52.65,1.0,3.0
ID_400_15,ngcc,bus_261001,108.2,8.037,47.79,3.42,325.0,5194.0,52.65,1.0,3.0
ID_400_16,ngcc,bus_261001,108.2,8.037,47.79,3.42,325.0,5194.0,52.65,1.0,3.0
ID_57267_1,ngcc,bus_216471,207.0,8.037,91.43,3.42,621.0,9936.0,100.73,1.0,3.0
ID_57267_2,ngcc,bus_216471,207.0,8.037,91.43,3.42,621.0,9936.0,100.73,1.0,3.0
ID_57267_3,ngcc,bus_216471,207.0,8.037,91.43,3.42,621.0,9936.0,100.73,1.0,3.0
ID_57267_4,ngcc,bus_216471,207.0,8.037,91.43,3.42,621.0,9936.0,100.73,1.0,3.0
ID_57482_CTG1,ngcc,bus_286671,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57482_CTG2,ngcc,bus_286671,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57482_CTG3,ngcc,bus_286671,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57482_CTG4,ngcc,bus_286671,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57482_CTG5,ngcc,bus_286671,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57482_CTG6,ngcc,bus_286671,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57482_CTG7,ngcc,bus_286671,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57482_CTG8,ngcc,bus_286671,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57515_GT1,ngcc,bus_257141,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57515_GT2,ngcc,bus_257141,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57515_GT3,ngcc,bus_257141,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57515_GT4,ngcc,bus_257141,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_57515_GT5,ngcc,bus_257141,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_58122_GEN1,ngcc,bus_232301,48.5,8.037,21.42,3.42,146.0,2328.0,23.6,1.0,3.0
ID_58432_COG3,ngcc,bus_258301,4.4,8.037,1.94,3.42,13.0,211.0,2.14,1.0,3.0
ID_59457_QTG1,ngcc,bus_284741,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_55538_CTG1,ngcc,bus_283651,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_58914_CG100,ngcc,bus_286671,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_58914_CG200,ngcc,bus_286671,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_50064_003,ngcc,bus_233771,4.4,8.037,1.94,3.42,13.0,211.0,2.14,1.0,3.0
ID_50674_GEN1A,ngcc,bus_286671,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_58258_GEN1,ngcc,bus_254031,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_58258_GEN2,ngcc,bus_254031,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_59456_PTG5,ngcc,bus_284741,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_57916_1,ngcc,bus_400041,8.9,8.037,3.93,3.42,27.0,427.0,4.33,1.0,3.0
ID_356_5,ngcc,bus_253851,163.2,8.037,72.09,3.42,490.0,7834.0,79.41,1.0,3.0
ID_315_1,ngcc,bus_261001,156.0,8.037,68.91,3.42,468.0,7488.0,75.91,1.0,3.0
ID_315_2,ngcc,bus_261001,156.0,8.037,68.91,3.42,468.0,7488.0,75.91,1.0,3.0
ID_356_6,ngcc,bus_253851,163.2,8.037,72.09,3.42,490.0,7834.0,79.41,1.0,3.0
ID_335_1,ngcc,bus_280781,218.0,8.037,96.29,3.42,654.0,10464.0,106.08,1.0,3.0
ID_335_2,ngcc,bus_280781,218.0,8.037,96.29,3.42,654.0,10464.0,106.08,1.0,3.0
ID_404_1,ngcc,bus_253851,163.2,8.037,72.09,3.42,490.0,7834.0,79.41,1.0,3.0
ID_404_2,ngcc,bus_253851,163.2,8.037,72.09,3.42,490.0,7834.0,79.41,1.0,3.0
ID_6013_O1,ngcc,bus_252891,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_271_5,ngcc,bus_216471,326.4,8.037,144.17,3.42,979.0,15667.0,158.83,1.0,3.0
ID_271_6,ngcc,bus_216471,326.4,8.037,144.17,3.42,979.0,15667.0,158.83,1.0,3.0
ID_315_3,ngcc,bus_261001,310.0,8.037,136.93,3.42,930.0,14880.0,150.85,1.0,3.0
ID_315_4,ngcc,bus_261001,310.0,8.037,136.93,3.42,930.0,14880.0,150.85,1.0,3.0
ID_400_1,ngcc,bus_261001,230.0,8.037,101.59,3.42,690.0,11040.0,111.92,1.0,3.0
ID_400_2,ngcc,bus_261001,230.0,8.037,101.59,3.42,690.0,11040.0,111.92,1.0,3.0
ID_315_5,ngcc,bus_261001,495.0,8.037,218.64,3.42,1485.0,23760.0,240.87,1.0,3.0
ID_377_5,ngcc,bus_254001,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_6013_O2,ngcc,bus_252891,59.7,8.037,26.37,3.42,179.0,2866.0,29.05,1.0,3.0
ID_315_6,ngcc,bus_261001,495.0,8.037,218.64,3.42,1485.0,23760.0,240.87,1.0,3.0
ID_356_7,ngcc,bus_253851,495.0,8.037,218.64,3.42,1485.0,23760.0,240.87,1.0,3.0
ID_356_8,ngcc,bus_253851,495.0,8.037,218.64,3.42,1485.0,23760.0,240.87,1.0,3.0
ID_389_4,ngcc,bus_400011,81.6,8.037,36.04,3.42,245.0,3917.0,39.71,1.0,3.0
ID_350_1,ngcc,bus_258301,806.0,8.037,356.01,3.42,2418.0,38688.0,392.2,1.0,3.0
ID_271_7,ngcc,bus_216471,751.1,8.037,331.76,3.42,2253.0,36053.0,365.49,1.0,3.0
ID_350_2,ngcc,bus_258301,806.0,8.037,356.01,3.42,2418.0,38688.0,392.2,1.0,3.0
ID_50540_GEN2,ngcc,bus_253751,1.5,8.037,0.66,3.42,4.0,72.0,0.73,1.0,3.0
ID_50540_GEN1,ngcc,bus_253751,12.0,8.037,5.3,3.42,36.0,576.0,5.84,1.0,3.0
ID_54451_G1,ngcc,bus_253751,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_50530_GEN3,ngcc,bus_253751,23.0,8.037,10.16,3.42,69.0,1104.0,11.19,1.0,3.0
ID_56284_EPG,ngcc,bus_261331,5.5,8.037,2.43,3.42,16.0,264.0,2.68,1.0,3.0
ID_58593_STG,ngcc,bus_201361,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_7436_JH1,oil,bus_255981,6.0,9.96,2.11,3.42,18.0,180.0,3.72,1.0,1.0
ID_7436_JH2,oil,bus_255981,6.0,9.96,2.11,3.42,18.0,180.0,3.72,1.0,1.0
ID_7436_JH3,oil,bus_255981,6.0,9.96,2.11,3.42,18.0,180.0,3.72,1.0,1.0
ID_7436_JH4,oil,bus_255981,6.0,9.96,2.11,3.42,18.0,180.0,3.72,1.0,1.0
ID_7436_JH5,oil,bus_255981,6.0,9.96,2.11,3.42,18.0,180.0,3.72,1.0,1.0
ID_6704_7,oil,bus_253751,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_6704_8,oil,bus_253751,1.5,9.96,0.53,3.42,4.0,45.0,0.93,1.0,1.0
ID_6704_10,oil,bus_253751,1.1,9.96,0.39,3.42,3.0,33.0,0.68,1.0,1.0
ID_6704_12,oil,bus_253751,1.5,9.96,0.53,3.42,4.0,45.0,0.93,1.0,1.0
ID_6211_GEN1,oil,bus_211651,74.5,9.96,26.16,3.42,224.0,2235.0,46.23,1.0,1.0
ID_6211_GEN2,oil,bus_211651,74.5,9.96,26.16,3.42,224.0,2235.0,46.23,1.0,1.0
ID_6211_GEN3,oil,bus_211651,74.5,9.96,26.16,3.42,224.0,2235.0,46.23,1.0,1.0
ID_151_1,oil,bus_230601,71.2,9.96,25.01,3.42,214.0,2136.0,44.18,1.0,1.0
ID_7824_2,oil,bus_400041,24.9,9.96,8.74,3.42,75.0,747.0,15.45,1.0,1.0
ID_58053_OG3,oil,bus_232301,1.1,9.96,0.39,3.42,3.0,33.0,0.68,1.0,1.0
ID_50024_50MW,oil,bus_233771,55.3,9.96,19.42,3.42,166.0,1659.0,34.31,1.0,1.0
ID_6704_14,oil,bus_253751,1.4,9.96,0.49,3.42,4.0,42.0,0.87,1.0,1.0
ID_10206_GEN4,oil,bus_284011,1.7,9.96,0.6,3.42,5.0,51.0,1.05,1.0,1.0
ID_58053_IG2,oil,bus_232301,0.9,9.96,0.32,3.42,3.0,27.0,0.56,1.0,1.0
ID_6704_15,oil,bus_253751,2.8,9.96,0.98,3.42,8.0,84.0,1.74,1.0,1.0
ID_58085_CATR1,oil,bus_261161,0.5,9.96,0.18,3.42,2.0,15.0,0.31,1.0,1.0
ID_10175_0799,oil,bus_284741,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_56134_0501,oil,bus_230541,1.8,9.96,0.63,3.42,5.0,54.0,1.12,1.0,1.0
ID_58053_OG1,oil,bus_232301,1.3,9.96,0.46,3.42,4.0,39.0,0.81,1.0,1.0
ID_58085_CATR2,oil,bus_261161,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_6518_KB1,oil,bus_300011,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_6518_KB2,oil,bus_300011,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_6518_KB3,oil,bus_300011,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_6518_KB4,oil,bus_300011,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_6518_KB5,oil,bus_300011,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_6518_KB6,oil,bus_300011,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_10175_5083,oil,bus_284741,1.5,9.96,0.53,3.42,4.0,45.0,0.93,1.0,1.0
ID_10175_5084,oil,bus_284741,1.5,9.96,0.53,3.42,4.0,45.0,0.93,1.0,1.0
ID_10175_5085,oil,bus_284741,1.5,9.96,0.53,3.42,4.0,45.0,0.93,1.0,1.0
ID_58593_BS1,oil,bus_201361,0.6,9.96,0.21,3.42,2.0,18.0,0.37,1.0,1.0
ID_58593_EM1,oil,bus_201361,0.4,9.96,0.14,3.42,1.0,12.0,0.25,1.0,1.0
ID_6704_MT01,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT02,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT03,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT04,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT05,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT06,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT07,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT08,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT09,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT10,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT11,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT14,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT15,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT16,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT17,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT18,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT19,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT20,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT21,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT22,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT23,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT24,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_6704_MT25,oil,bus_253751,0.1,9.96,0.04,3.42,0.0,3.0,0.06,1.0,1.0
ID_59074_EG1A,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG1B,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG2A,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG2B,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG3A,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG3B,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG4A,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG4B,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG5A,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG5B,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG6A,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG6B,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG7A,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG7B,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG8A,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG8B,oil,bus_233771,2.2,9.96,0.77,3.42,7.0,66.0,1.37,1.0,1.0
ID_59074_EG10B,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG11A,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG11B,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG12A,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG12B,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG13A,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG14A,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG9B,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG15A,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG15B,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG16A,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG16B,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_59074_EG9A,oil,bus_233771,2.3,9.96,0.81,3.42,7.0,69.0,1.43,1.0,1.0
ID_50388_GEN1,oil,bus_211651,27.3,9.96,9.59,3.42,82.0,819.0,16.94,1.0,1.0
ID_10180_1,biomass,bus_605141,2.0,13.5,0.69,5.41,6.0,24.0,1.87,7.0,7.0
ID_10180_2,biomass,bus_605141,2.0,13.5,0.69,5.41,6.0,24.0,1.87,7.0,7.0
ID_10180_3,biomass,bus_605141,2.0,13.5,0.69,5.41,6.0,24.0,1.87,7.0,7.0
ID_10180_4,biomass,bus_605141,2.0,13.5,0.69,5.41,6.0,24.0,1.87,7.0,7.0
ID_10180_5,biomass,bus_605141,3.5,13.5,1.2,5.41,10.0,42.0,3.26,7.0,7.0
ID_10180_6,biomass,bus_605141,3.5,13.5,1.2,5.41,10.0,42.0,3.26,7.0,7.0
ID_56530_GEN1,biomass,bus_605141,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_56530_GEN2,biomass,bus_605141,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_56530_GEN3,biomass,bus_605141,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_56530_GEN4,biomass,bus_605141,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_59143_FR1,biomass,bus_601941,3.2,13.5,1.1,5.41,10.0,38.0,2.98,7.0,7.0
ID_58574_01,biomass,bus_601941,11.3,13.5,3.87,5.41,34.0,136.0,10.54,7.0,7.0
ID_470_3,coal,bus_606631,856.8,9.75,386.93,6.95,2570.0,110527.0,36.67,12.0,12.0
ID_470_1,coal,bus_606631,382.5,9.75,172.74,6.95,1148.0,49342.0,16.37,12.0,12.0
ID_492_7,coal,bus_606631,132.0,9.75,59.61,6.95,396.0,17028.0,5.65,12.0,12.0
ID_470_2,coal,bus_606631,396.0,9.75,178.83,6.95,1188.0,51084.0,16.95,12.0,12.0
ID_525_2,coal,bus_701551,275.4,9.75,124.37,6.95,826.0,35527.0,11.79,12.0,12.0
ID_6021_2,coal,bus_701551,446.4,9.75,201.59,6.95,1339.0,57586.0,19.11,12.0,12.0
ID_6021_1,coal,bus_701551,446.4,9.75,201.59,6.95,1339.0,57586.0,19.11,12.0,12.0
ID_8219_1,coal,bus_606631,207.0,9.75,93.48,6.95,621.0,26703.0,8.86,12.0,12.0
ID_6248_1,coal,bus_605141,552.3,9.75,249.42,6.95,1657.0,71247.0,23.64,12.0,12.0
ID_6021_3,coal,bus_701551,534.8,9.75,241.52,6.95,1604.0,68989.0,22.89,12.0,12.0
ID_6761_1,coal,bus_601941,293.6,9.75,132.59,6.95,881.0,37874.0,12.57,12.0,12.0
ID_527_ST4,coal,bus_600001,79.3,9.75,35.81,6.95,238.0,10230.0,3.39,12.0,12.0
ID_58081_ATB2,coal,bus_605141,3.0,9.75,1.35,6.95,9.0,387.0,0.13,12.0,12.0
ID_527_1,coal,bus_600001,11.5,9.75,5.19,6.95,34.0,1484.0,0.49,12.0,12.0
ID_527_2,coal,bus_600001,11.5,9.75,5.19,6.95,34.0,1484.0,0.49,12.0,12.0
ID_527_3,coal,bus_600001,11.5,9.75,5.19,6.95,34.0,1484.0,0.49,12.0,12.0
ID_525_1,coal,bus_701551,190.0,9.75,85.8,6.95,570.0,24510.0,8.13,12.0,12.0
ID_469_4,coal,bus_605141,380.8,9.75,171.97,6.95,1142.0,49123.0,16.3,12.0,12.0
ID_492_6,coal,bus_606631,75.0,9.75,33.87,6.95,225.0,9675.0,3.21,12.0,12.0
ID_10755_GT2,ngcc,bus_600031,15.0,8.037,6.63,3.42,45.0,720.0,7.3,1.0,3.0
ID_10755_GT3,ngcc,bus_600031,15.0,8.037,6.63,3.42,45.0,720.0,7.3,1.0,3.0
ID_10755_GT4,ngcc,bus_600031,15.0,8.037,6.63,3.42,45.0,720.0,7.3,1.0,3.0
ID_10755_ST1,ngcc,bus_600031,39.0,8.037,17.23,3.42,117.0,1872.0,18.98,1.0,3.0
ID_10682_GT1,ngcc,bus_605141,23.8,8.037,10.51,3.42,71.0,1142.0,11.58,1.0,3.0
ID_10682_ST1,ngcc,bus_605141,38.0,8.037,16.78,3.42,114.0,1824.0,18.49,1.0,3.0
