Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ID_52085_TG4,262011,NG (Natural Gas),3.1,1.37,8.037
ID_52104_GEN1,232301,NG (Natural Gas),3.1,1.37,8.037
ID_52104_GEN2,232301,NG (Natural Gas),3.1,1.37,8.037
ID_52104_GEN3,232301,NG (Natural Gas),3.1,1.37,8.037
ID_52104_GEN4,232301,NG (Natural Gas),3.1,1.37,8.037
ID_52147_GEN1,285491,NG (Natural Gas),8.0,3.53,8.037
ID_52147_GEN2,285491,NG (Natural Gas),10.0,4.42,8.037
ID_52147_GEN3,285491,NG (Natural Gas),10.0,4.42,8.037
ID_10548_GEN1,233771,NG (Natural Gas),6.0,2.65,8.037
ID_50115_GEN1,261161,NG (Natural Gas),48.2,21.29,8.037
ID_54371_ODC1,261161,NG (Natural Gas),42.2,18.64,8.037
ID_10427_GEN1,284011,NG (Natural Gas),34.0,15.02,8.037
ID_10496_GTAG,261161,NG (Natural Gas),75.0,33.13,8.037
ID_10496_GTBG,261161,NG (Natural Gas),75.0,33.13,8.037
ID_10496_GTCG,261161,NG (Natural Gas),75.0,33.13,8.037
ID_10496_GTDG,261161,NG (Natural Gas),75.0,33.13,8.037
ID_50234_2074,281221,NG (Natural Gas),0.9,0.4,8.037
ID_50234_2075,281221,NG (Natural Gas),0.9,0.4,8.037
ID_50300_GEN1,257141,NG (Natural Gas),46.0,20.32,8.037
ID_50752_GEN1,232301,NG (Natural Gas),31.4,13.87,8.037
ID_50752_GEN2,232301,NG (Natural Gas),31.4,13.87,8.037
ID_52077_GEN4,232301,NG (Natural Gas),3.5,1.55,8.037
ID_52077_GEN5,232301,NG (Natural Gas),3.5,1.55,8.037
ID_52077_GEN6,232301,NG (Natural Gas),3.5,1.55,8.037
ID_56080_EG2,211211,NG (Natural Gas),2.8,1.24,8.037
ID_56080_EG3,211211,NG (Natural Gas),2.8,1.24,8.037
ID_535_1,201361,NG (Natural Gas),77.0,34.01,8.037
ID_4256_1,230601,NG (Natural Gas),24.9,11.0,8.037
ID_4256_2,230601,NG (Natural Gas),24.9,11.0,8.037
ID_7231_2,211211,NG (Natural Gas),32.3,14.27,8.037
ID_7450_1,211211,NG (Natural Gas),27.4,12.1,8.037
ID_7450_2,211211,NG (Natural Gas),27.4,12.1,8.037
ID_7451_1,230541,NG (Natural Gas),27.4,12.1,8.037
ID_7452_1,201361,NG (Natural Gas),27.4,12.1,8.037
ID_7452_2,201361,NG (Natural Gas),27.4,12.1,8.037
ID_10110_GEN1,232301,NG (Natural Gas),6.0,2.65,8.037
ID_50170_GEN1,262011,NG (Natural Gas),38.7,17.09,8.037
ID_50622_GEN1,262011,NG (Natural Gas),8.8,3.89,8.037
ID_50622_GEN2,262011,NG (Natural Gas),8.8,3.89,8.037
ID_50752_GEN3,232301,NG (Natural Gas),31.4,13.87,8.037
ID_52078_GEN7,232301,NG (Natural Gas),3.5,1.55,8.037
ID_52078_GEN8,232301,NG (Natural Gas),3.5,1.55,8.037
ID_52078_GEN9,232301,NG (Natural Gas),3.5,1.55,8.037
ID_52082_TG1,232301,NG (Natural Gas),3.4,1.5,8.037
ID_52082_TG2,232301,NG (Natural Gas),3.4,1.5,8.037
ID_52086_TG1,261331,NG (Natural Gas),3.4,1.5,8.037
ID_52086_TG2,261331,NG (Natural Gas),3.4,1.5,8.037
ID_54337_0001,285491,NG (Natural Gas),0.8,0.35,8.037
ID_54337_0002,285491,NG (Natural Gas),0.8,0.35,8.037
ID_57585_1,258301,NG (Natural Gas),29.0,12.81,8.037
ID_7231_1,211211,NG (Natural Gas),32.3,14.27,8.037
ID_10884_CTC1,252891,NG (Natural Gas),2.8,1.24,8.037
ID_10884_CTC2,252891,NG (Natural Gas),2.8,1.24,8.037
ID_50089_S17,211211,NG (Natural Gas),1.5,0.66,8.037
ID_50119_GENA,211651,NG (Natural Gas),18.3,8.08,8.037
ID_50119_GENB,211651,NG (Natural Gas),18.3,8.08,8.037
ID_50119_GENC,211651,NG (Natural Gas),18.3,8.08,8.037
ID_50134_GTAG,261161,NG (Natural Gas),75.0,33.13,8.037
ID_50134_GTBG,261161,NG (Natural Gas),75.0,33.13,8.037
ID_50134_GTCG,261161,NG (Natural Gas),75.0,33.13,8.037
ID_50134_GTDG,261161,NG (Natural Gas),75.0,33.13,8.037
ID_50537_GEN1,211211,NG (Natural Gas),6.0,2.65,8.037
ID_50623_GENA,261331,NG (Natural Gas),3.5,1.55,8.037
ID_50623_GENB,261331,NG (Natural Gas),3.5,1.55,8.037
ID_50623_GENC,261331,NG (Natural Gas),3.5,1.55,8.037
ID_50623_GEND,261331,NG (Natural Gas),3.5,1.55,8.037
ID_52086_TG3,261331,NG (Natural Gas),3.4,1.5,8.037
ID_52086_TG4,261331,NG (Natural Gas),3.4,1.5,8.037
ID_54936_03,285491,NG (Natural Gas),2.6,1.15,8.037
ID_56039_G1,255981,NG (Natural Gas),5.9,2.61,8.037
ID_56039_G2,255981,NG (Natural Gas),5.9,2.61,8.037
ID_50299_GEN1,230541,NG (Natural Gas),49.5,21.86,8.037
ID_50624_GTG1,253751,NG (Natural Gas),22.5,9.94,8.037
ID_50750_GEN1,232301,NG (Natural Gas),3.4,1.5,8.037
ID_50750_GEN2,232301,NG (Natural Gas),3.4,1.5,8.037
ID_52081_TG1,232301,NG (Natural Gas),3.4,1.5,8.037
ID_52081_TG2,232301,NG (Natural Gas),3.4,1.5,8.037
ID_52107_101A,261161,NG (Natural Gas),24.4,10.78,8.037
ID_52107_101B,261161,NG (Natural Gas),24.4,10.78,8.037
ID_54449_T1,262011,NG (Natural Gas),3.0,1.33,8.037
ID_54449_T2,262011,NG (Natural Gas),3.0,1.33,8.037
ID_54451_G2,253751,NG (Natural Gas),58.5,25.84,8.037
ID_10206_GEN1,284011,NG (Natural Gas),5.2,2.3,8.037
ID_10206_GEN2,284011,NG (Natural Gas),5.2,2.3,8.037
ID_10349_GEN1,201361,NG (Natural Gas),49.5,21.86,8.037
ID_10501_K100,262011,NG (Natural Gas),39.1,17.27,8.037
ID_50464_GEN2,258301,NG (Natural Gas),49.5,21.86,8.037
ID_50493_DC1,232301,NG (Natural Gas),24.9,11.0,8.037
ID_50493_DC2,232301,NG (Natural Gas),24.9,11.0,8.037
ID_50494_KF1,232301,NG (Natural Gas),24.9,11.0,8.037
ID_50494_KF2,232301,NG (Natural Gas),24.9,11.0,8.037
ID_50495_HS1,232301,NG (Natural Gas),24.9,11.0,8.037
ID_50495_HS2,232301,NG (Natural Gas),24.9,11.0,8.037
ID_50751_GTG1,261161,NG (Natural Gas),24.0,10.6,8.037
ID_50751_GTG2,261161,NG (Natural Gas),3.4,1.5,8.037
ID_50751_GTG3,261161,NG (Natural Gas),3.4,1.5,8.037
ID_50985_3163,216471,NG (Natural Gas),1.0,0.44,8.037
ID_50985_3164,216471,NG (Natural Gas),0.4,0.18,8.037
ID_52083_TG1,232301,NG (Natural Gas),3.4,1.5,8.037
ID_52083_TG2,232301,NG (Natural Gas),3.4,1.5,8.037
ID_52169_A,232301,NG (Natural Gas),78.0,34.45,8.037
ID_52169_B,232301,NG (Natural Gas),78.0,34.45,8.037
ID_52169_C,232301,NG (Natural Gas),78.0,34.45,8.037
ID_55184_UNA,261331,NG (Natural Gas),3.0,1.33,8.037
ID_55184_UNB,261331,NG (Natural Gas),3.2,1.41,8.037
ID_10776_GTG,258301,NG (Natural Gas),48.5,21.42,8.037
ID_50003_GEN1,262011,NG (Natural Gas),46.0,20.32,8.037
ID_50062_GEN1,230541,NG (Natural Gas),46.0,20.32,8.037
ID_52096_GEN1,252891,NG (Natural Gas),21.4,9.45,8.037
ID_52096_GEN2,252891,NG (Natural Gas),21.4,9.45,8.037
ID_52186_GEN1,201361,NG (Natural Gas),49.0,21.64,8.037
ID_54296_EG1,257301,NG (Natural Gas),0.6,0.27,8.037
ID_54296_EG2,257301,NG (Natural Gas),0.6,0.27,8.037
ID_54410_CTG,261161,NG (Natural Gas),27.7,12.24,8.037
ID_54447_TI,232301,NG (Natural Gas),5.0,2.21,8.037
ID_54477_GEN1,201361,NG (Natural Gas),1.1,0.49,8.037
ID_54477_GEN2,201361,NG (Natural Gas),1.1,0.49,8.037
ID_54477_GEN3,201361,NG (Natural Gas),1.1,0.49,8.037
ID_54477_GEN4,201361,NG (Natural Gas),1.1,0.49,8.037
ID_54477_GEN5,201361,NG (Natural Gas),1.1,0.49,8.037
ID_54477_GEN6,201361,NG (Natural Gas),1.1,0.49,8.037
ID_54477_GEN7,201361,NG (Natural Gas),1.1,0.49,8.037
ID_7693_1,281221,NG (Natural Gas),49.2,21.73,8.037
ID_10650_GEN1,232301,NG (Natural Gas),46.0,20.32,8.037
ID_50131_K100,232301,NG (Natural Gas),38.4,16.96,8.037
ID_50612_GEN1,232301,NG (Natural Gas),46.0,20.32,8.037
ID_50864_K100,261331,NG (Natural Gas),38.2,16.87,8.037
ID_50865_K100,261331,NG (Natural Gas),38.9,17.18,8.037
ID_50610_01,251601,NG (Natural Gas),1.2,0.53,8.037
ID_54768_GEN1,232301,NG (Natural Gas),46.0,20.32,8.037
ID_7266_NA1,230601,NG (Natural Gas),50.4,22.26,8.037
ID_55950_U1,232301,NG (Natural Gas),23.3,10.29,8.037
ID_55950_U2,232301,NG (Natural Gas),23.3,10.29,8.037
ID_7527_1,201361,NG (Natural Gas),54.0,23.85,8.037
ID_10649_GEN1,261161,NG (Natural Gas),46.0,20.32,8.037
ID_50200_GEN2,280991,NG (Natural Gas),3.3,1.46,8.037
ID_56080_EG1,211211,NG (Natural Gas),2.8,1.24,8.037
ID_57573_S188,216471,NG (Natural Gas),3.5,1.55,8.037
ID_7307_1,200261,NG (Natural Gas),18.0,7.95,8.037
ID_7307_2,200261,NG (Natural Gas),27.9,12.32,8.037
ID_7307_3,200261,NG (Natural Gas),27.9,12.32,8.037
ID_7315_1,230601,NG (Natural Gas),49.5,21.86,8.037
ID_7449_NA1,230541,NG (Natural Gas),50.0,22.08,8.037
ID_56090_D182,281221,NG (Natural Gas),4.0,1.77,8.037
ID_56090_D189,281221,NG (Natural Gas),3.7,1.63,8.037
ID_56134_0101,230541,NG (Natural Gas),1.0,0.44,8.037
ID_56134_0301,230541,NG (Natural Gas),1.0,0.44,8.037
ID_56134_0401,230541,NG (Natural Gas),1.0,0.44,8.037
ID_7551_CT1C,201361,NG (Natural Gas),44.0,19.43,8.037
ID_10156_GEN3,232301,NG (Natural Gas),22.3,9.85,8.037
ID_50234_2076,281221,NG (Natural Gas),0.9,0.4,8.037
ID_54800_9911,232301,NG (Natural Gas),3.5,1.55,8.037
ID_54800_9929,232301,NG (Natural Gas),3.5,1.55,8.037
ID_55508_CPP2,230601,NG (Natural Gas),60.5,26.72,8.037
ID_55510_CPP4,285491,NG (Natural Gas),60.5,26.72,8.037
ID_55513_CPP7,283651,NG (Natural Gas),58.9,26.02,8.037
ID_55540_GEN1,285491,NG (Natural Gas),44.0,19.43,8.037
ID_55541_CTG1,286671,NG (Natural Gas),49.9,22.04,8.037
ID_55541_CTG2,286671,NG (Natural Gas),49.9,22.04,8.037
ID_55541_CTG3,286671,NG (Natural Gas),49.9,22.04,8.037
ID_55542_CTG1,285491,NG (Natural Gas),49.9,22.04,8.037
ID_55542_CTG2,285491,NG (Natural Gas),49.9,22.04,8.037
ID_55698_HEP1,232301,NG (Natural Gas),46.1,20.36,8.037
ID_55698_HEP2,232301,NG (Natural Gas),46.1,20.36,8.037
ID_55810_S3,233771,NG (Natural Gas),45.0,19.88,8.037
ID_55810_S4,233771,NG (Natural Gas),45.0,19.88,8.037
ID_55934_C1,284011,NG (Natural Gas),11.2,4.95,8.037
ID_55934_C2,284011,NG (Natural Gas),11.2,4.95,8.037
ID_55934_C3,284011,NG (Natural Gas),11.2,4.95,8.037
ID_55934_C4,284011,NG (Natural Gas),11.2,4.95,8.037
ID_55935_D1,284011,NG (Natural Gas),11.2,4.95,8.037
ID_55935_D2,284011,NG (Natural Gas),11.2,4.95,8.037
ID_55935_D3,284011,NG (Natural Gas),11.2,4.95,8.037
ID_55935_D4,284011,NG (Natural Gas),11.2,4.95,8.037
ID_56184_IC1,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC10,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC11,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC12,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC13,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC14,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC15,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC16,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC2,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC3,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC4,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC5,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC6,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC7,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC8,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56184_IC9,200261,NG (Natural Gas),2.9,1.28,8.037
ID_56185_IC1,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC10,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC11,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC12,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC13,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC14,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC15,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC16,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC2,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC3,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC4,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC5,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC6,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC7,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC8,230601,NG (Natural Gas),3.1,1.37,8.037
ID_56185_IC9,230601,NG (Natural Gas),3.1,1.37,8.037
ID_57715_GEN1,283651,NG (Natural Gas),1.0,0.44,8.037
ID_57715_GEN2,283651,NG (Natural Gas),1.0,0.44,8.037
ID_58422_CP1,252891,NG (Natural Gas),0.2,0.09,8.037
ID_399_GT10,253751,NG (Natural Gas),60.5,26.72,8.037
ID_399_GT11,253751,NG (Natural Gas),60.5,26.72,8.037
ID_399_GT12,253751,NG (Natural Gas),60.5,26.72,8.037
ID_399_GT13,253751,NG (Natural Gas),60.5,26.72,8.037
ID_399_GT14,253751,NG (Natural Gas),60.5,26.72,8.037
ID_408_5,252891,NG (Natural Gas),60.5,26.72,8.037
ID_7987_L1,252891,NG (Natural Gas),60.5,26.72,8.037
ID_54296_EG3,257301,NG (Natural Gas),1.0,0.44,8.037
ID_55499_CPP1,216471,NG (Natural Gas),60.5,26.72,8.037
ID_55512_CPP6,285491,NG (Natural Gas),48.7,21.51,8.037
ID_55807_HPP1,232301,NG (Natural Gas),49.0,21.64,8.037
ID_55807_HPP2,232301,NG (Natural Gas),49.0,21.64,8.037
ID_55810_S5,233771,NG (Natural Gas),45.0,19.88,8.037
ID_55811_CTG1,230171,NG (Natural Gas),47.3,20.89,8.037
ID_55813_CTG1,201361,NG (Natural Gas),47.3,20.89,8.037
ID_55851_GT1,216471,NG (Natural Gas),51.0,22.53,8.037
ID_56144_1,284011,NG (Natural Gas),10.0,4.42,8.037
ID_56144_2,284011,NG (Natural Gas),10.0,4.42,8.037
ID_56144_3,284011,NG (Natural Gas),10.0,4.42,8.037
ID_56144_4,284011,NG (Natural Gas),10.0,4.42,8.037
ID_57714_GEN1,211211,NG (Natural Gas),1.1,0.49,8.037
ID_57714_GEN2,211211,NG (Natural Gas),1.1,0.49,8.037
ID_57714_GEN3,211211,NG (Natural Gas),1.1,0.49,8.037
ID_57714_GEN4,211211,NG (Natural Gas),1.1,0.49,8.037
ID_58056_T100,257141,NG (Natural Gas),5.2,2.3,8.037
ID_58056_T200,257141,NG (Natural Gas),5.2,2.3,8.037
ID_58058_1,255981,NG (Natural Gas),6.7,2.96,8.037
ID_58100_5900,261161,NG (Natural Gas),4.5,1.99,8.037
ID_50963_4TG,285491,NG (Natural Gas),5.3,2.34,8.037
ID_55625_CT1,216471,NG (Natural Gas),47.0,20.76,8.037
ID_55626_CT1,216471,NG (Natural Gas),47.0,20.76,8.037
ID_55627_CT1,216471,NG (Natural Gas),47.0,20.76,8.037
ID_55847_CTG1,201361,NG (Natural Gas),47.0,20.76,8.037
ID_55855_CTG1,216471,NG (Natural Gas),47.0,20.76,8.037
ID_55951_AMP1,284011,NG (Natural Gas),60.5,26.72,8.037
ID_55963_CTG1,216471,NG (Natural Gas),47.0,20.76,8.037
ID_56051_GEN1,261001,NG (Natural Gas),57.4,25.35,8.037
ID_58190_CG,261331,NG (Natural Gas),1.4,0.62,8.037
ID_58607_1,211211,NG (Natural Gas),0.5,0.22,8.037
ID_58607_2,211211,NG (Natural Gas),0.5,0.22,8.037
ID_58607_3,211211,NG (Natural Gas),0.5,0.22,8.037
ID_58914_CG1,286671,NG (Natural Gas),7.2,3.18,8.037
ID_377_9,254001,NG (Natural Gas),57.4,25.35,8.037
ID_422_GT3,256181,NG (Natural Gas),60.5,26.72,8.037
ID_422_GT4,256181,NG (Natural Gas),60.5,26.72,8.037
ID_10175_1711,284741,NG (Natural Gas),3.5,1.55,8.037
ID_50985_3165,216471,NG (Natural Gas),1.4,0.62,8.037
ID_57702_1,261001,NG (Natural Gas),5.7,2.52,8.037
ID_56232_1,284741,NG (Natural Gas),53.0,23.41,8.037
ID_56239_GT1,232301,NG (Natural Gas),60.5,26.72,8.037
ID_56239_GT2,232301,NG (Natural Gas),60.5,26.72,8.037
ID_56346_ICE1,284011,NG (Natural Gas),1.2,0.53,8.037
ID_56346_ICE2,284011,NG (Natural Gas),1.2,0.53,8.037
ID_56346_ICE3,284011,NG (Natural Gas),1.2,0.53,8.037
ID_56346_ICE4,284011,NG (Natural Gas),1.2,0.53,8.037
ID_56346_ICE5,284011,NG (Natural Gas),1.2,0.53,8.037
ID_56346_ICE6,284011,NG (Natural Gas),1.2,0.53,8.037
ID_56346_ICE7,284011,NG (Natural Gas),1.2,0.53,8.037
ID_59458_WTG1,284741,NG (Natural Gas),4.6,2.03,8.037
ID_56135_1,230541,NG (Natural Gas),60.5,26.72,8.037
ID_56135_2,230541,NG (Natural Gas),60.5,26.72,8.037
ID_56143_1,284011,NG (Natural Gas),50.0,22.08,8.037
ID_56143_2,284011,NG (Natural Gas),50.0,22.08,8.037
ID_58223_1,280781,NG (Natural Gas),1.5,0.66,8.037
ID_58223_2,280781,NG (Natural Gas),1.5,0.66,8.037
ID_58223_3,280781,NG (Natural Gas),1.5,0.66,8.037
ID_56472_1,284011,NG (Natural Gas),49.8,22.0,8.037
ID_56473_1,284011,NG (Natural Gas),49.8,22.0,8.037
ID_56474_1,257301,NG (Natural Gas),49.8,22.0,8.037
ID_56475_1,256751,NG (Natural Gas),49.8,22.0,8.037
ID_58168_EC01,284011,NG (Natural Gas),1.5,0.66,8.037
ID_58619_1,211211,NG (Natural Gas),0.5,0.22,8.037
ID_58619_2,211211,NG (Natural Gas),0.5,0.22,8.037
ID_59456_PTG4,284741,NG (Natural Gas),4.6,2.03,8.037
ID_10042_KDHT1,232301,NG (Natural Gas),3.5,1.55,8.037
ID_56569_1,286671,NG (Natural Gas),60.5,26.72,8.037
ID_56569_2,286671,NG (Natural Gas),60.5,26.72,8.037
ID_57580_CG1,201361,NG (Natural Gas),2.1,0.93,8.037
ID_57580_CG2,201361,NG (Natural Gas),2.1,0.93,8.037
ID_56232_2,284741,NG (Natural Gas),53.0,23.41,8.037
ID_56639_1,230601,NG (Natural Gas),69.9,30.87,8.037
ID_56639_2,230601,NG (Natural Gas),69.9,30.87,8.037
ID_56803_1,230601,NG (Natural Gas),108.0,47.7,8.037
ID_56803_2,230601,NG (Natural Gas),108.0,47.7,8.037
ID_56803_3,230601,NG (Natural Gas),108.0,47.7,8.037
ID_56803_4,230601,NG (Natural Gas),108.0,47.7,8.037
ID_246_IC1,200001,NG (Natural Gas),16.7,7.38,8.037
ID_246_IC10,200001,NG (Natural Gas),16.7,7.38,8.037
ID_246_IC2,200001,NG (Natural Gas),16.7,7.38,8.037
ID_246_IC4,200001,NG (Natural Gas),16.7,7.38,8.037
ID_246_IC5,200001,NG (Natural Gas),16.7,7.38,8.037
ID_246_IC6,200001,NG (Natural Gas),16.7,7.38,8.037
ID_246_IC7,200001,NG (Natural Gas),16.7,7.38,8.037
ID_246_IC8,200001,NG (Natural Gas),16.7,7.38,8.037
ID_246_IC9,200001,NG (Natural Gas),16.7,7.38,8.037
ID_56914_CTG1,283651,NG (Natural Gas),59.0,26.06,8.037
ID_56914_CTG2,283651,NG (Natural Gas),59.0,26.06,8.037
ID_57001_GEN1,285491,NG (Natural Gas),49.9,22.04,8.037
ID_57977_ENG1,300011,NG (Natural Gas),3.0,1.33,8.037
ID_57977_ENG2,300011,NG (Natural Gas),3.0,1.33,8.037
ID_58169_1,281221,NG (Natural Gas),4.6,2.03,8.037
ID_246_IC3,200001,NG (Natural Gas),16.7,7.38,8.037
ID_7266_3A,230601,NG (Natural Gas),8.4,3.71,8.037
ID_7266_3B,230601,NG (Natural Gas),8.4,3.71,8.037
ID_7266_3C,230601,NG (Natural Gas),8.4,3.71,8.037
ID_7266_3D,230601,NG (Natural Gas),8.4,3.71,8.037
ID_7266_3E,230601,NG (Natural Gas),8.4,3.71,8.037
ID_7266_3F,230601,NG (Natural Gas),8.4,3.71,8.037
ID_56143_3,284011,NG (Natural Gas),48.0,21.2,8.037
ID_56143_4,284011,NG (Natural Gas),48.0,21.2,8.037
ID_57027_CPP1,281221,NG (Natural Gas),50.0,22.08,8.037
ID_57027_CPP2,281221,NG (Natural Gas),50.0,22.08,8.037
ID_57027_CPP3,281221,NG (Natural Gas),50.0,22.08,8.037
ID_57027_CPP4,281221,NG (Natural Gas),50.0,22.08,8.037
ID_7315_2,230601,NG (Natural Gas),58.0,25.62,8.037
ID_7315_3,230601,NG (Natural Gas),58.0,25.62,8.037
ID_7315_4,230601,NG (Natural Gas),58.0,25.62,8.037
ID_10720_0287,284741,NG (Natural Gas),1.7,0.75,8.037
ID_10720_0333,284741,NG (Natural Gas),2.1,0.93,8.037
ID_52076_UNIT1,232301,NG (Natural Gas),6.0,2.65,8.037
ID_52076_UNIT2,232301,NG (Natural Gas),6.0,2.65,8.037
ID_56090_D190,281221,NG (Natural Gas),0.3,0.13,8.037
ID_56471_1,258301,NG (Natural Gas),49.8,22.0,8.037
ID_57483_CTG1,230541,NG (Natural Gas),49.9,22.04,8.037
ID_57483_CTG2,230541,NG (Natural Gas),49.9,22.04,8.037
ID_57483_CTG3,230541,NG (Natural Gas),49.9,22.04,8.037
ID_57483_CTG4,230541,NG (Natural Gas),49.9,22.04,8.037
ID_58432_COG1,258301,NG (Natural Gas),4.4,1.94,8.037
ID_58432_COG2,258301,NG (Natural Gas),4.4,1.94,8.037
ID_400_11,261001,NG (Natural Gas),108.2,47.79,8.037
ID_400_12,261001,NG (Natural Gas),108.2,47.79,8.037
ID_400_13,261001,NG (Natural Gas),108.2,47.79,8.037
ID_400_14,261001,NG (Natural Gas),108.2,47.79,8.037
ID_400_15,261001,NG (Natural Gas),108.2,47.79,8.037
ID_400_16,261001,NG (Natural Gas),108.2,47.79,8.037
ID_57267_1,216471,NG (Natural Gas),207.0,91.43,8.037
ID_57267_2,216471,NG (Natural Gas),207.0,91.43,8.037
ID_57267_3,216471,NG (Natural Gas),207.0,91.43,8.037
ID_57267_4,216471,NG (Natural Gas),207.0,91.43,8.037
ID_57482_CTG1,286671,NG (Natural Gas),100.0,44.17,8.037
ID_57482_CTG2,286671,NG (Natural Gas),100.0,44.17,8.037
ID_57482_CTG3,286671,NG (Natural Gas),100.0,44.17,8.037
